transaction_id,timestamp,hour,sender_upi_id,sender_name,receiver_upi_id,receiver_name,amount,transaction_type,device_id,location_city,latitude,longitude,network_type,device_trust_score,failed_pin_attempts,sender_account_age_days,is_new_payee,time_since_last_txn_sec,distance_from_last_txn_km,travel_speed_kmh,amount_to_user_avg_ratio,user_historical_txns,is_fraud,fraud_type
TXN_UPI_202608008487,2026-08-10 16:04:29,16,tanvi.verma600@okhdfcbank,Tanvi Verma,apollo.meds@paytmqr,Apollo Pharmacy,738.59,P2M,DEV_IND_00107_Pixel8,Chandigarh,30.7803,76.8245,4G,0.98,0,1435,0,173105.0,6.89,0.14,2.954,14,0,NONE
TXN_UPI_202608008488,2026-08-10 16:06:51,16,rahul.sharma368@ibl,Rahul Sharma,airtel.bills@bharatpe,Airtel Postpaid,685.98,P2M,DEV_IND_00660_Pixel8,Bengaluru,12.9699,77.5991,5G,0.86,0,1677,1,202898.0,1586.55,28.15,0.137,10,0,NONE
TXN_UPI_202608008489,2026-08-10 16:09:28,16,shreya.reddy26@apl,Shreya Reddy,makemytrip.travel@paytmqr,MakeMyTrip Flight,44749.73,P2M,DEV_IND_00349_SM-S918B,Mumbai,19.0823,72.8933,4G,0.92,0,1119,0,5538.0,3.08,2.0,17.9,10,0,NONE
TXN_UPI_202608008490,2026-08-10 16:10:35,16,divya.aggarwal981@okhdfcbank,Divya Aggarwal,sneha.mehta577@paytm,Sneha Mehta,4838.39,P2P,DEV_IND_00165_Pixel8,Ahmedabad,22.9833,72.5316,WIFI,0.99,0,217,0,43309.0,1233.13,102.5,0.968,11,0,NONE
TXN_UPI_202608008491,2026-08-10 16:12:07,16,nikhil.deshmukh498@apl,Nikhil Deshmukh,uber.rides@hdfcbank,Uber India,329.5,QR_SCAN,DEV_IND_00298_SM-S918B,Chandigarh,30.7133,76.7636,4G,0.98,0,438,0,328424.0,1991.7,21.83,0.439,6,0,NONE
TXN_UPI_202608008492,2026-08-10 16:14:55,16,sanjay.sharma221@barodampay,Sanjay Sharma,priya.gupta680@apl,Priya Gupta,307.24,P2P,DEV_IND_00580_OnePlus11,Chandigarh,30.7554,76.7407,4G,0.97,0,1405,0,242606.0,7.62,0.11,0.256,5,0,NONE
TXN_UPI_202608008493,2026-08-10 16:17:02,16,priya.kulkarni477@barodampay,Priya Kulkarni,blinkit.retail@bharatpe,Blinkit Express,664.8,QR_SCAN,DEV_IND_00451_OnePlus11,Mumbai,19.0902,72.9103,4G,0.95,0,785,0,56750.0,5.18,0.33,1.477,15,0,NONE
TXN_UPI_202608008494,2026-08-10 16:19:47,16,naveen.singh293@oksbi,Naveen Singh,zomato.pay@icici,Zomato Online,420.22,QR_SCAN,"DEV_IND_00168_iPhone15,2",Bengaluru,12.9555,77.5609,WIFI,0.87,0,296,0,19568.0,8.14,1.5,0.168,14,0,NONE
TXN_UPI_202608008495,2026-08-10 16:20:24,16,amit.rao852@ibl,Amit Rao,uber.rides@paytmqr,Uber India,950.95,P2M,DEV_IND_00092_RedmiNote12,Ahmedabad,23.0413,72.5629,4G,0.95,0,246,0,90363.0,6.08,0.24,0.792,9,0,NONE
TXN_UPI_202608008496,2026-08-10 16:21:28,16,kavita.reddy289@ibl,Kavita Reddy,aditya.rao982@ybl,Aditya Rao,2316.17,P2P,DEV_IND_00189_RedmiNote12,Hyderabad,17.4242,78.437,WIFI,0.87,0,1576,0,46227.0,7.99,0.62,0.926,11,0,NONE
TXN_UPI_202608008497,2026-08-10 16:23:07,16,tanvi.joshi487@barodampay,Tanvi Joshi,zomato.pay@sbi,Zomato Online,821.95,P2M,DEV_IND_00077_RedmiNote12,Pune,18.5176,73.8674,4G,0.98,0,157,0,30880.0,3.81,0.44,1.827,12,0,NONE
TXN_UPI_202608008498,2026-08-10 16:26:01,16,arjun.singh700@oksbi,Arjun Singh,blinkit.retail@icici,Blinkit Express,648.26,P2M,DEV_IND_00188_RedmiNote12,Delhi,28.588,77.1931,4G,0.93,0,587,0,47410.0,5.4,0.41,0.54,15,0,NONE
TXN_UPI_202608008499,2026-08-10 16:28:26,16,sanjay.sharma935@apl,Sanjay Sharma,airtel.bills@paytmqr,Airtel Postpaid,627.63,QR_SCAN,DEV_IND_00220_RedmiNote12,Hyderabad,17.4238,78.4813,5G,0.91,0,783,1,102082.0,5.92,0.21,0.126,11,0,NONE
TXN_UPI_202608008500,2026-08-10 16:29:59,16,meera.gupta935@paytm,Meera Gupta,indianoil.fuel@icici,Indian Oil Petrol,2457.78,QR_SCAN,DEV_IND_00141_OnePlus11,Mumbai,19.1213,72.8756,5G,0.9,0,124,1,39131.0,2.85,0.26,3.277,9,0,NONE
TXN_UPI_202608008501,2026-08-10 16:30:26,16,naveen.deshmukh773@oksbi,Naveen Deshmukh,reliance.retail@razorpay,Reliance Smart Bazaar,1300.3,P2M,DEV_IND_00318_OnePlus11,Hyderabad,17.3918,78.5042,4G,0.95,0,1214,0,106467.0,2.66,0.09,5.201,15,0,NONE
TXN_UPI_202608008502,2026-08-10 16:32:24,16,sneha.saxena453@okhdfcbank,Sneha Saxena,uber.rides@hdfcbank,Uber India,716.97,QR_SCAN,DEV_IND_00573_RedmiNote12,Chandigarh,30.7813,76.8149,4G,0.87,0,1518,0,59350.0,8.7,0.53,1.593,13,0,NONE
TXN_UPI_202608008503,2026-08-10 16:34:53,16,rohan.pandey859@paytm,Rohan Pandey,uber.rides@razorpay,Uber India,679.41,P2M,DEV_IND_00006_SM-S918B,Chandigarh,30.7271,76.7297,4G,0.86,0,1296,0,60526.0,4.12,0.24,0.906,14,0,NONE
TXN_UPI_202608008504,2026-08-10 16:37:04,16,sneha.mehta542@okhdfcbank,Sneha Mehta,gaurav.nair233@ibl,Gaurav Nair,6683.9,P2P,DEV_IND_00663_OnePlus11,Mumbai,19.0863,72.9234,5G,0.91,0,798,0,2736.0,6.55,8.61,1.337,17,0,NONE
TXN_UPI_202608008505,2026-08-10 16:38:51,16,rohan.nair875@ybl,Rohan Nair,airtel.bills@razorpay,Airtel Postpaid,997.1,P2M,DEV_IND_00756_OnePlus11,Kolkata,22.5301,88.3451,4G,0.94,0,874,1,11232.0,6.78,2.17,0.199,15,0,NONE
TXN_UPI_202608008506,2026-08-10 16:39:16,16,harsh.bose546@okaxis,Harsh Bose,tatapower.bill@razorpay,Tata Power Electricity,4166.21,P2M,DEV_IND_00744_OnePlus11,Chandigarh,30.7229,76.7933,WIFI,0.9,0,1048,1,29623.0,1992.47,242.14,1.666,14,0,NONE
TXN_UPI_202608008507,2026-08-10 16:39:35,16,deepika.kulkarni283@barodampay,Deepika Kulkarni,flipkart.pay@razorpay,Flipkart Payments,5835.13,QR_SCAN,DEV_IND_00131_Pixel8,Mumbai,19.0611,72.9268,4G,0.93,0,609,0,42223.0,7.66,0.65,1.167,9,0,NONE
TXN_UPI_202608008508,2026-08-10 16:41:07,16,shreya.reddy480@okicici,Shreya Reddy,uber.rides@razorpay,Uber India,1079.88,P2M,DEV_IND_00289_OnePlus11,Jaipur,26.9449,75.8113,5G,0.94,0,731,0,26080.0,5.4,0.75,0.432,11,0,NONE
TXN_UPI_202608008509,2026-08-10 16:42:06,16,deepika.kulkarni224@paytm,Deepika Kulkarni,apollo.meds@hdfcbank,Apollo Pharmacy,188.15,P2M,DEV_IND_00491_SM-S918B,Hyderabad,17.3715,78.4781,4G,0.95,0,1449,0,2937.0,6.12,7.51,0.753,14,0,NONE
TXN_UPI_202608008510,2026-08-10 16:43:14,16,priya.kulkarni477@barodampay,Priya Kulkarni,zomato.pay@bharatpe,Zomato Online,375.3,BILL_PAY,DEV_IND_00451_OnePlus11,Mumbai,19.0336,72.9129,5G,0.95,0,785,1,1572.0,6.3,14.43,0.834,16,0,NONE
TXN_UPI_202608008511,2026-08-10 16:46:02,16,sanjay.sharma527@barodampay,Sanjay Sharma,amazon.pay@hdfcbank,Amazon India,1400.37,P2M,DEV_IND_00400_RedmiNote12,Chandigarh,30.7465,76.8104,4G,0.95,0,1043,0,40856.0,6.63,0.58,1.167,7,0,NONE
TXN_UPI_202608008512,2026-08-10 16:48:39,16,priya.gupta650@ibl,Priya Gupta,blinkit.retail@hdfcbank,Blinkit Express,1281.38,QR_SCAN,DEV_IND_00721_OnePlus11,Hyderabad,17.3505,78.5002,5G,0.89,0,1088,1,21376.0,0.96,0.16,0.513,15,0,NONE
TXN_UPI_202608008513,2026-08-10 16:50:30,16,deepika.kulkarni521@okicici,Deepika Kulkarni,fastdrain.mule546@paytm,Mule Conduit 30,70438.22,P2P,DEV_CLONED_1171,Jaipur,26.9083,75.8039,4G,0.31,2,822,1,19568.0,7.84,1.44,28.175,14,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608008514,2026-08-10 16:51:06,16,tanvi.verma287@ibl,Tanvi Verma,blinkit.retail@hdfcbank,Blinkit Express,1030.63,QR_SCAN,DEV_IND_00707_Pixel8,Ahmedabad,23.0495,72.5417,4G,0.99,0,1629,1,12804.0,2.32,0.65,1.374,15,0,NONE
TXN_UPI_202608008515,2026-08-10 16:52:12,16,vikram.bose683@oksbi,Vikram Bose,amazon.pay@icici,Amazon India,8553.87,P2M,DEV_IND_00124_Pixel8,Jaipur,26.8749,75.815,5G,0.9,0,976,1,19823.0,9.69,1.76,7.128,12,0,NONE
TXN_UPI_202608008516,2026-08-10 16:54:52,16,amit.rao413@ybl,Amit Rao,sanjay.sharma935@apl,Sanjay Sharma,387.74,P2P,DEV_IND_00692_SM-S918B,Mumbai,19.0892,72.8395,5G,0.95,0,1619,1,30309.0,1356.05,161.07,0.862,13,0,NONE
TXN_UPI_202608008517,2026-08-10 16:56:29,16,varun.iyer86@barodampay,Varun Iyer,tatapower.bill@razorpay,Tata Power Electricity,5752.85,P2M,"DEV_IND_00562_iPhone15,2",Kochi,9.8975,76.258,4G,0.91,0,1511,1,62691.0,6.43,0.37,23.011,9,0,NONE
TXN_UPI_202608008518,2026-08-10 16:56:48,16,meera.kulkarni716@okaxis,Meera Kulkarni,fastdrain.mule477@paytm,Mule Conduit 47,71453.65,P2P,DEV_CLONED_4683,Kochi,9.933,76.2478,4G,0.33,2,1031,1,54070.0,2.74,0.18,95.272,13,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608008519,2026-08-10 16:58:37,16,gaurav.pandey260@oksbi,Gaurav Pandey,apollo.meds@bharatpe,Apollo Pharmacy,631.76,P2M,DEV_IND_00326_Pixel8,Kochi,9.8918,76.3017,5G,0.88,0,120,0,31719.0,2.79,0.32,0.526,12,0,NONE
TXN_UPI_202608008520,2026-08-10 17:01:01,17,gaurav.nair710@barodampay,Gaurav Nair,airtel.bills@paytmqr,Airtel Postpaid,1098.9,P2M,"DEV_IND_00656_iPhone15,2",Pune,18.4933,73.9022,4G,0.92,0,1722,0,60439.0,10.83,0.65,2.442,7,0,NONE
TXN_UPI_202608008521,2026-08-10 17:01:19,17,naveen.singh264@okhdfcbank,Naveen Singh,flipkart.pay@icici,Flipkart Payments,8493.99,P2M,DEV_IND_00108_Pixel8,Delhi,28.5929,77.2261,5G,0.88,0,1172,0,45129.0,2.41,0.19,7.078,11,0,NONE
TXN_UPI_202608008522,2026-08-10 17:03:09,17,naveen.singh32@okhdfcbank,Naveen Singh,amazon.pay@icici,Amazon India,1538.85,P2M,"DEV_IND_00468_iPhone15,2",Delhi,28.637,77.1883,5G,0.86,1,434,0,159700.0,6.92,0.16,0.308,12,0,NONE
TXN_UPI_202608008523,2026-08-10 17:05:54,17,rahul.sharma54@barodampay,Rahul Sharma,makemytrip.travel@bharatpe,MakeMyTrip Flight,9032.22,BILL_PAY,DEV_IND_00780_Pixel8,Chennai,13.0569,80.31,4G,0.89,0,378,0,32125.0,1358.13,152.19,36.129,14,0,NONE
TXN_UPI_202608008524,2026-08-10 17:06:16,17,ritika.kumar400@ybl,Ritika Kumar,sneha.saxena957@okhdfcbank,Sneha Saxena,767.75,P2P,DEV_IND_00175_Pixel8,Lucknow,26.8513,80.9719,5G,0.91,0,1116,1,10130.0,6.11,2.17,1.024,13,0,NONE
TXN_UPI_202608008525,2026-08-10 17:08:37,17,arjun.singh260@oksbi,Arjun Singh,apollo.meds@icici,Apollo Pharmacy,1438.73,QR_SCAN,DEV_IND_00068_Pixel8,Ahmedabad,22.9829,72.5321,4G,0.88,0,1281,1,157176.0,10.8,0.25,5.755,12,0,NONE
TXN_UPI_202608008526,2026-08-10 17:10:46,17,amit.iyer522@okaxis,Amit Iyer,tatapower.bill@paytmqr,Tata Power Electricity,4604.65,P2M,DEV_IND_00542_OnePlus11,Delhi,28.6431,77.2402,5G,0.91,0,1806,0,168871.0,3.79,0.08,0.921,9,0,NONE
TXN_UPI_202608008527,2026-08-10 17:12:56,17,ritika.kumar758@okhdfcbank,Ritika Kumar,reliance.retail@hdfcbank,Reliance Smart Bazaar,3094.36,P2M,DEV_IND_00415_SM-S918B,Ahmedabad,23.0418,72.5304,4G,0.96,0,1330,0,43808.0,10.34,0.85,0.619,14,0,NONE
TXN_UPI_202608008528,2026-08-10 17:15:37,17,sunita.saxena469@okaxis,Sunita Saxena,indianoil.fuel@sbi,Indian Oil Petrol,289.69,P2M,DEV_IND_00653_RedmiNote12,Lucknow,26.8043,80.9875,5G,0.93,0,995,0,10550.0,7.75,2.65,0.241,7,0,NONE
TXN_UPI_202608008529,2026-08-10 17:17:26,17,vikram.patel914@ibl,Vikram Patel,aditya.iyer743@ybl,Aditya Iyer,530.45,P2P,DEV_IND_00754_Pixel8,Delhi,28.6297,77.196,WIFI,0.9,0,371,0,167392.0,1.27,0.03,1.179,13,0,NONE
TXN_UPI_202608008530,2026-08-10 17:20:22,17,kavita.reddy435@paytm,Kavita Reddy,mulelayer34@ibl,Layering Mule Hub,73477.54,P2P,DEV_EMULATOR_2165,Chennai,13.0842,80.2774,VPN_SUSPICIOUS,0.24,2,9,1,130195.0,1368.02,37.83,163.283,12,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608008531,2026-08-10 17:23:00,17,deepika.gupta176@ybl,Deepika Gupta,airtel.bills@razorpay,Airtel Postpaid,1174.34,QR_SCAN,DEV_IND_00281_Pixel8,Pune,18.5586,73.8766,WIFI,0.9,0,1292,1,243875.0,5.78,0.09,0.235,10,0,NONE
TXN_UPI_202608008532,2026-08-10 17:25:10,17,pooja.verma105@ybl,Pooja Verma,reliance.retail@hdfcbank,Reliance Smart Bazaar,3131.98,QR_SCAN,"DEV_IND_00067_iPhone15,2",Hyderabad,17.338,78.4471,5G,0.87,0,1407,0,200611.0,8.68,0.16,4.176,13,0,NONE
TXN_UPI_202608008533,2026-08-10 17:27:20,17,harsh.patel721@paytm,Harsh Patel,indianoil.fuel@paytmqr,Indian Oil Petrol,1356.07,P2M,DEV_IND_00414_SM-S918B,Kolkata,22.5852,88.3793,4G,0.97,0,961,0,246912.0,2.45,0.04,1.13,8,0,NONE
TXN_UPI_202608008534,2026-08-10 17:29:47,17,sneha.mehta332@okhdfcbank,Sneha Mehta,arjun.singh195@apl,Arjun Singh,336.28,P2P,DEV_IND_00123_RedmiNote12,Chennai,13.043,80.2757,4G,0.97,0,692,0,172514.0,8.58,0.18,1.345,15,0,NONE
TXN_UPI_202608008535,2026-08-10 17:32:44,17,sunita.saxena307@okicici,Sunita Saxena,flipkart.pay@bharatpe,Flipkart Payments,15415.52,P2M,DEV_IND_00293_RedmiNote12,Mumbai,19.1224,72.8298,4G,0.94,0,619,1,41373.0,8.13,0.71,3.083,7,0,NONE
TXN_UPI_202608008536,2026-08-10 17:34:13,17,nikhil.singh436@okaxis,Nikhil Singh,swiggy.orders@paytmqr,Swiggy Delivery,502.44,QR_SCAN,DEV_IND_00448_Pixel8,Kochi,9.9609,76.2366,5G,0.9,0,685,0,26577.0,8014.0,1085.54,0.67,15,0,NONE
TXN_UPI_202608008537,2026-08-10 17:34:47,17,vikram.bose168@okhdfcbank,Vikram Bose,amazon.pay@icici,Amazon India,6848.01,P2M,DEV_IND_00664_Pixel8,Pune,18.482,73.8558,4G,0.91,0,1364,0,57632.0,2.5,0.16,2.739,9,0,NONE
TXN_UPI_202608008538,2026-08-10 17:37:44,17,neha.mehta621@barodampay,Neha Mehta,simran.joshi938@apl,Simran Joshi,522.8,P2P,DEV_IND_00103_OnePlus11,Chennai,13.0589,80.3039,5G,0.88,0,235,0,336135.0,8.85,0.09,1.162,8,0,NONE
TXN_UPI_202608008539,2026-08-10 17:39:39,17,aditya.iyer743@ybl,Aditya Iyer,apollo.meds@razorpay,Apollo Pharmacy,499.65,BILL_PAY,"DEV_IND_00582_iPhone15,2",Ahmedabad,22.9807,72.604,4G,0.85,0,263,0,20359.0,7.97,1.41,1.999,14,0,NONE
TXN_UPI_202608008540,2026-08-10 17:41:30,17,akanksha.mishra105@okhdfcbank,Akanksha Mishra,uber.rides@hdfcbank,Uber India,441.77,QR_SCAN,"DEV_IND_00179_iPhone15,2",Pune,18.5607,73.884,5G,0.93,0,227,1,68499.0,10.92,0.57,0.088,11,0,NONE
TXN_UPI_202608008541,2026-08-10 17:42:42,17,gaurav.nair146@ybl,Gaurav Nair,blinkit.retail@bharatpe,Blinkit Express,1212.32,P2M,"DEV_IND_00236_iPhone15,2",Mumbai,19.1048,72.871,WIFI,0.97,0,751,1,134072.0,5.07,0.14,0.485,12,0,NONE
TXN_UPI_202608008542,2026-08-10 17:44:30,17,pooja.joshi579@paytm,Pooja Joshi,chaipoint.pos@razorpay,Chai Point Express,180.33,QR_SCAN,DEV_IND_00097_RedmiNote12,Mumbai,19.0425,72.8957,5G,0.92,0,1088,0,149973.0,0.73,0.02,0.401,15,0,NONE
TXN_UPI_202608008543,2026-08-10 17:47:22,17,nikhil.deshmukh857@barodampay,Nikhil Deshmukh,kirana.merchant@icici,Local Kirana Store,166.89,P2M,DEV_IND_00658_Pixel8,Mumbai,19.0468,72.8997,4G,0.91,0,1866,0,28159.0,8.77,1.12,0.033,9,0,NONE
TXN_UPI_202608008544,2026-08-10 17:50:04,17,naveen.deshmukh513@ibl,Naveen Deshmukh,reliance.retail@razorpay,Reliance Smart Bazaar,2058.62,QR_SCAN,DEV_IND_00798_SM-S918B,Ahmedabad,23.0036,72.5437,4G,0.91,0,311,0,75625.0,3.68,0.18,4.575,10,0,NONE
TXN_UPI_202608008545,2026-08-10 17:50:38,17,rahul.sharma368@ibl,Rahul Sharma,rohan.pandey458@paytm,Rohan Pandey,4384.9,P2P,DEV_IND_00660_Pixel8,Lucknow,26.8788,80.9653,4G,0.86,0,1677,0,6227.0,1585.87,916.83,0.877,11,0,NONE
TXN_UPI_202608008546,2026-08-10 17:53:35,17,akanksha.mishra105@okhdfcbank,Akanksha Mishra,swiggy.orders@bharatpe,Swiggy Delivery,244.39,P2M,"DEV_IND_00179_iPhone15,2",Pune,18.5453,73.8147,4G,0.93,1,227,1,725.0,7.5,37.26,0.049,12,0,NONE
TXN_UPI_202608008547,2026-08-10 17:55:57,17,sanjay.chopra833@oksbi,Sanjay Chopra,varun.iyer86@barodampay,Varun Iyer,333.56,P2P,DEV_IND_00670_Pixel8,Delhi,28.5866,77.2541,4G,0.91,0,1716,1,44925.0,6.49,0.52,0.741,12,0,NONE
TXN_UPI_202608008548,2026-08-10 17:57:00,17,kavita.mishra339@barodampay,Kavita Mishra,fastdrain.mule388@paytm,Mule Conduit 43,58620.28,P2P,DEV_IND_00339_OnePlus11,Chennai,13.0873,80.2861,VPN_SUSPICIOUS,0.41,2,809,1,34376.0,3.72,0.39,48.85,10,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608008549,2026-08-10 17:58:56,17,aditya.iyer85@okhdfcbank,Aditya Iyer,zomato.pay@bharatpe,Zomato Online,735.71,QR_SCAN,DEV_IND_00042_OnePlus11,Jaipur,26.8854,75.766,4G,0.97,0,466,0,57874.0,5.29,0.33,0.294,10,0,NONE
TXN_UPI_202608008550,2026-08-10 17:59:28,17,ananya.kumar922@okicici,Ananya Kumar,croma.retail@razorpay,Croma Electronics,36734.23,BILL_PAY,DEV_IND_00635_SM-S918B,Jaipur,26.9153,75.7602,4G,0.95,0,432,0,51150.0,3.72,0.26,48.979,13,0,NONE
TXN_UPI_202608008551,2026-08-10 18:02:24,18,rajesh.sharma447@oksbi,Rajesh Sharma,airtel.bills@hdfcbank,Airtel Postpaid,1018.52,P2M,DEV_IND_00500_RedmiNote12,Delhi,28.5973,77.2222,WIFI,0.88,0,633,0,18534.0,2.87,0.56,0.204,14,0,NONE
TXN_UPI_202608008552,2026-08-10 18:04:50,18,varun.iyer685@okicici,Varun Iyer,zomato.pay@razorpay,Zomato Online,412.05,BILL_PAY,DEV_IND_00022_Pixel8,Ahmedabad,22.9964,72.5957,5G,0.97,0,1969,0,17888.0,7.34,1.48,0.165,15,0,NONE
TXN_UPI_202608008553,2026-08-10 18:06:04,18,rohan.pandey420@okhdfcbank,Rohan Pandey,zomato.pay@paytmqr,Zomato Online,861.68,P2M,DEV_IND_00306_RedmiNote12,Chandigarh,30.7241,76.7647,4G,0.9,0,225,0,22723.0,4.64,0.73,1.915,8,0,NONE
TXN_UPI_202608008554,2026-08-10 18:08:05,18,aditya.rao944@barodampay,Aditya Rao,kirana.merchant@icici,Local Kirana Store,568.74,P2M,"DEV_IND_00312_iPhone15,2",Ahmedabad,23.0501,72.6077,5G,0.96,0,1581,1,16013.0,8.79,1.98,0.227,21,0,NONE
TXN_UPI_202608008555,2026-08-10 18:09:09,18,priya.gupta680@apl,Priya Gupta,ritika.aggarwal418@okhdfcbank,Ritika Aggarwal,447.64,P2P,DEV_IND_00781_OnePlus11,Mumbai,19.124,72.8284,4G,0.97,0,166,0,74429.0,9.25,0.45,0.373,11,0,NONE
TXN_UPI_202608008556,2026-08-10 18:10:45,18,simran.joshi908@oksbi,Simran Joshi,flipkart.pay@hdfcbank,Flipkart Payments,2283.87,QR_SCAN,"DEV_IND_00657_iPhone15,2",Jaipur,26.9409,75.7786,5G,0.98,0,1060,0,31792.0,4.0,0.45,9.135,17,0,NONE
TXN_UPI_202608008557,2026-08-10 18:11:26,18,arjun.singh700@oksbi,Arjun Singh,blinkit.retail@razorpay,Blinkit Express,522.7,P2M,DEV_IND_00188_RedmiNote12,Delhi,28.6631,77.2558,5G,0.93,1,587,1,6325.0,10.35,5.89,0.436,16,0,NONE
TXN_UPI_202608008558,2026-08-10 18:11:48,18,amit.iyer428@barodampay,Amit Iyer,makemytrip.travel@razorpay,MakeMyTrip Flight,11445.43,P2M,DEV_IND_00662_SM-S918B,Chennai,13.1252,80.2477,5G,0.93,0,417,0,158397.0,7.31,0.17,45.782,11,0,NONE
TXN_UPI_202608008559,2026-08-10 18:12:43,18,naveen.singh163@okaxis,Naveen Singh,zomato.pay@razorpay,Zomato Online,1098.75,BILL_PAY,DEV_IND_00648_SM-S918B,Bengaluru,12.9278,77.5475,4G,0.94,0,352,1,130054.0,9.96,0.28,1.465,13,0,NONE
TXN_UPI_202608008560,2026-08-10 18:14:28,18,divya.kumar306@ibl,Divya Kumar,zomato.pay@icici,Zomato Online,1055.88,P2M,"DEV_IND_00195_iPhone15,2",Delhi,28.6102,77.2279,WIFI,0.96,0,859,1,8378.0,4.08,1.76,4.224,13,0,NONE
TXN_UPI_202608008561,2026-08-10 18:14:41,18,neha.saxena279@barodampay,Neha Saxena,airtel.bills@hdfcbank,Airtel Postpaid,1221.09,P2M,DEV_IND_00013_RedmiNote12,Kochi,9.9672,76.2537,WIFI,0.9,0,1227,0,37163.0,7.5,0.73,1.018,11,0,NONE
TXN_UPI_202608008562,2026-08-10 18:15:52,18,priya.kulkarni295@okicici,Priya Kulkarni,chaipoint.pos@paytmqr,Chai Point Express,109.82,P2M,DEV_IND_00031_Pixel8,Ahmedabad,23.0486,72.5393,4G,0.86,0,541,0,28134.0,5.87,0.75,0.439,16,0,NONE
TXN_UPI_202608008563,2026-08-10 18:16:10,18,divya.kumar462@barodampay,Divya Kumar,croma.retail@hdfcbank,Croma Electronics,12161.75,P2M,DEV_IND_00315_RedmiNote12,Delhi,28.6201,77.237,4G,0.86,0,1423,1,97271.0,237.68,8.8,27.026,11,0,NONE
TXN_UPI_202608008564,2026-08-10 18:16:32,18,amit.iyer960@okhdfcbank,Amit Iyer,kirana.merchant@hdfcbank,Local Kirana Store,127.86,QR_SCAN,DEV_IND_00302_Pixel8,Kolkata,22.5494,88.4123,WIFI,0.92,0,612,0,14279.0,6.69,1.69,0.107,11,0,NONE
TXN_UPI_202608008565,2026-08-10 18:17:59,18,amit.rao413@ybl,Amit Rao,uber.rides@sbi,Uber India,625.08,BILL_PAY,DEV_IND_00692_SM-S918B,Chandigarh,30.6982,76.8071,4G,0.95,0,1619,0,4987.0,1351.13,975.35,1.389,14,0,NONE
TXN_UPI_202608008566,2026-08-10 18:20:25,18,sneha.saxena788@barodampay,Sneha Saxena,priya.kulkarni65@okicici,Priya Kulkarni,198.24,P2P,DEV_IND_00453_SM-S918B,Hyderabad,17.4062,78.5103,4G,0.88,0,338,0,60872.0,6.32,0.37,0.793,8,0,NONE
TXN_UPI_202608008567,2026-08-10 18:20:59,18,varun.iyer780@ibl,Varun Iyer,tatapower.bill@hdfcbank,Tata Power Electricity,3869.53,QR_SCAN,DEV_IND_00382_SM-S918B,Kolkata,22.5649,88.3407,5G,0.89,0,1660,0,14202.0,5.86,1.49,3.225,13,0,NONE
TXN_UPI_202608008568,2026-08-10 18:23:14,18,karan.pandey198@ybl,Karan Pandey,swiggy.orders@bharatpe,Swiggy Delivery,611.37,P2M,DEV_IND_00106_SM-S918B,Mumbai,19.0438,72.9142,5G,0.91,0,547,0,174637.0,6.76,0.14,0.509,6,0,NONE
TXN_UPI_202608008569,2026-08-10 18:24:32,18,vikram.bose115@ybl,Vikram Bose,tatapower.bill@bharatpe,Tata Power Electricity,3705.38,QR_SCAN,DEV_IND_00244_RedmiNote12,Delhi,28.6085,77.2169,4G,0.93,0,701,0,33997.0,2.79,0.3,0.741,6,0,NONE
TXN_UPI_202608008570,2026-08-10 18:26:44,18,tanvi.joshi458@okaxis,Tanvi Joshi,fastdrain.mule785@paytm,Mule Conduit 24,82884.35,P2P,DEV_IND_00377_RedmiNote12,Chennai,13.0717,80.252,4G,0.32,1,1732,1,207245.0,6.69,0.12,16.577,6,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608008571,2026-08-10 18:28:04,18,ananya.kumar422@paytm,Ananya Kumar,chaipoint.pos@bharatpe,Chai Point Express,183.85,P2M,DEV_IND_00515_RedmiNote12,Bengaluru,12.9412,77.5758,5G,0.86,0,1296,1,58519.0,6.49,0.4,0.074,15,0,NONE
TXN_UPI_202608008572,2026-08-10 18:29:01,18,akanksha.reddy990@barodampay,Akanksha Reddy,chaipoint.pos@razorpay,Chai Point Express,190.14,QR_SCAN,DEV_IND_00689_OnePlus11,Mumbai,19.0358,72.8718,4G,0.92,0,1766,0,12567.0,10.12,2.9,0.158,12,0,NONE
TXN_UPI_202608008573,2026-08-10 18:31:33,18,divya.aggarwal654@barodampay,Divya Aggarwal,reliance.retail@razorpay,Reliance Smart Bazaar,3377.39,P2M,"DEV_IND_00285_iPhone15,2",Kochi,9.9633,76.2383,4G,0.85,0,1299,0,178912.0,7.05,0.14,2.814,8,0,NONE
TXN_UPI_202608008574,2026-08-10 18:33:27,18,deepika.gupta176@ybl,Deepika Gupta,croma.retail@hdfcbank,Croma Electronics,18211.83,P2M,DEV_IND_00281_Pixel8,Pune,18.5299,73.8519,5G,0.9,0,1292,0,4227.0,4.12,3.51,3.642,11,0,NONE
